client_id: -LtPNkt7PDVc8m3oSxkj
Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yes, the last one","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Great !,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No :),"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtPNVSxnLtTTj5_i1dK
"Hi, Cora","{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Gonçalo,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Everything is fine, thanks","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"Lisbon, Portugal","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Vegetables and some kind of protein, meat ou fish","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
a light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
healthy enough,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
None,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
it's fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_IZUmZ2cc3BuqV3jn
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
LZ,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yep, I'm good","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Wisconsin,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Hamburger Helper,"{'intent': 'inform', 'entity': ['hamburger'], 'entity_type': 'food', 'polarity': '+'}"
Very hungry!,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
"Pretty healthy, but I still want it to taste good","{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
Nope,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
"Something quick, please!","{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
"Looks pretty good, minus the onion","{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '+'}"
I still don't like onions,"{'intent': 'inform', 'entity': ['onion'], 'entity_type': 'food', 'polarity': '-'}"
Syrup is a unique ingredient; that sounds good!,"{'intent': 'inform', 'entity': ['syrup'], 'entity_type': 'food', 'polarity': '+'}"
"No, I want the maple-glazed salmon","{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '-'}"
That sounds good too,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtFiQJ_inza7R579v6U
hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Hello,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
What's dinner?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LteX8Fm_5978UZxqftf
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
"light dinner, please","{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
quite healthy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
trying to eat less meat,"{'intent': 'inform', 'entity': ['meat'], 'entity_type': 'food', 'polarity': '+'}"
I have time to cook,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
Sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"yes please, an alternative","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
sounds amazing,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"no thank you, this is perfect","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_7rwfMV2TjPNX8gnr
Hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Jeff,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"New Orleans, Louisiana","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Spaghetti,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Very,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I don't eat pork,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
That looks delicious,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUqfaRExIHAy2KzXOI
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_IQQgh6oE--3d1ToQ
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
mel,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
sheffield yorkshire,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
a mix of meat veg or pasta sometimes rice,"{'intent': 'inform', 'entity': ['meat', 'pasta', 'rice'], 'entity_type': 'food', 'polarity': '+'}"
light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
healthy but tasty,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
looks good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
even better,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no the second one is fine,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtGMfJPJrkuQeNARKrc
What should I make to eat tonight?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Everything seems good.  I love broccoli.  Please tell me a broccoli recipe,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Supa,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Vegetarian,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}"
Quick to prepare,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
is that a whole meal?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Does it need sides?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
That works,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Thanks Cora,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
p,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Stop,"{'intent': 'bye', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LteX-PpeRhHI59c0XiO
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
I feel hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Fairly healthy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
None,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
I don't have those ingredients,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I don't have any kale,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Can I replace some of the ingredients?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"I think so, yes","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"I could make that, yes","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUuQ77EluTPqOnlfOg
Hi,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Sam,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Fine. Just on my lunch break.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
The UK.,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
You're literally in the UK now. This is nonsense.,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Reasonably.,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I am a vegetarian.,"{'intent': 'inform', 'entity': True, 'entity_type': 'vegan', 'polarity': None}"
Quick. I'm sick of cooking.,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
That actually sounds good to be honest.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yeah sock it to me.,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"Nope, that is dogger.","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
What giveaway?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
What's the giveaway?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yeah but what was the giveaway?,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No.,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUugrMd4PjB-fD-KKU
Hay,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
My name is Maciek,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Is everything okay and you?,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Wow there must have been a big move. And I live in central Poland in Warsaw,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"I usually eat for dinner, what my partner or mother will prepare for me","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
I am definitely hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
He doesn't have to be too healthy so long as he is full and fast,"{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I prefer something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Wow looks interesting,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"No, that's enough for today","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUuLslG8X9TicmvTN1
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
manuel,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
In italy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
chicken,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
a lot,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
i have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LteWpKqFIgs3u51KkOx
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
pretty healthy,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I have PCOS so potatoes I would prefer without,"{'intent': 'inform', 'entity': ['potato'], 'entity_type': 'food', 'polarity': '-'}"
I have time,"{'intent': 'inform', 'entity': True, 'entity_type': 'time', 'polarity': None}"
"No thanks, I don't like garlic","{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
sounds alright,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"Now I'm feeling hungry, do you have any dinner recipies","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
sounds really nice,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"Got anything with Chicken, or Turkey in?","{'intent': 'inform', 'entity': ['turkey'], 'entity_type': 'food', 'polarity': '+'}"
client_id: -LswKA4ODRlpAgmxG-cy
`sdvsd\,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtPNGmqY8xTz7eVmAbO
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Nadia,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Sure, what about you?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
the Netherlands,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Vegetables, potatoes, pasta","{'intent': 'inform', 'entity': ['potatoes', 'pasta'], 'entity_type': 'food', 'polarity': '+'}"
Hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Very healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
Apples and nuts,"{'intent': 'inform', 'entity': ['apple', 'nuts'], 'entity_type': 'food', 'polarity': '+'}"
Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
"That would be nice, but I'm more hungry than that. And it's pretty expensive...'","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"Nice thank you, still a pretty expensive recipe","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Can you give me something other than salmon please,"{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '+'}"
This is still salmon,"{'intent': 'inform', 'entity': ['salmon'], 'entity_type': 'food', 'polarity': '+'}"
Come on...,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_8GxnnDTG44IGVDUy
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
erin,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
yes how are you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
lake orion michigan,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"asian food, pizza, chicken","{'intent': 'inform', 'entity': ['pizza'], 'entity_type': 'food', 'polarity': '+'}"
light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
very,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no cheese,"{'intent': 'inform', 'entity': ['cheese'], 'entity_type': 'food', 'polarity': '-'}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
it has cheese so no. I can't eat cheese,"{'intent': 'inform', 'entity': ['cheese'], 'entity_type': 'food', 'polarity': '-'}"
ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
sure,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUuN20mdZdmsQmfMNt
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Mandee,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Fine thank you,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Liverpool,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Chicken rice and brocoli,"{'intent': 'inform', 'entity': ['rice'], 'entity_type': 'food', 'polarity': '+'}"
Hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Very healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
I don't like fish,"{'intent': 'inform', 'entity': ['fish'], 'entity_type': 'food', 'polarity': '-'}"
Don't like avacado,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I don't like avacado,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
I don't like kale,"{'intent': 'inform', 'entity': ['kale'], 'entity_type': 'food', 'polarity': '-'}"
client_id: -LtZiTq0_XSNfdK5wC5j
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Phoebe,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I'm doing fine - you?,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
California,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Vegetable Soup,"{'intent': 'inform', 'entity': ['soup'], 'entity_type': 'food', 'polarity': '+'}"
light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
very,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Thanks,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUuUAhQgd9f256RHAJ
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
My name is Davide,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
All good thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
"I live in Italy, Verona","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Usualy I eat pasta but sometimes i also eat a steak,"{'intent': 'inform', 'entity': ['pasta'], 'entity_type': 'food', 'polarity': '+'}"
I'd rather have a light one,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
As heathy as possible,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No intollerances or diet,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Looks nice,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I like this one but i'll also try another,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Looks even better,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
no i like this one,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtZwOiXAUO_5CLe7gxK
Hallo!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Ieva,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yes, everything is fine. How about You?","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Latvia,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Chicken with rice, soup, potatoes with some kind of meeat","{'intent': 'inform', 'entity': ['rice', 'soup', 'potato'], 'entity_type': 'food', 'polarity': '+'}"
A light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Not too healthy,"{'intent': 'inform', 'entity': False, 'entity_type': 'healthy', 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Love avocado,"{'intent': 'inform', 'entity': ['avocado'], 'entity_type': 'food', 'polarity': '+'}"
Can I have something with chicken in it?,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
I don't know if I would like this,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Not really something i would eat for dinner! Something with chicken please!,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt9zolXEtElE-zbNcZP
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
light,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtFk1AuAqiRJwt_NRfb
hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Everything's fine thank you!,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
I would rather have a light dinner.,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
I want it healthy enough but delicious as well,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
"No I can eat everything, I don't like feta cheese though.","{'intent': 'inform', 'entity': ['cheese'], 'entity_type': 'food', 'polarity': '-'}"
Something quick to prepare.,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
It's perfect!,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes what about a healthy dessert?,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
"perfect, thank you!","{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No thank you.,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtUuOZJmq3-YNqrXfia
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Peta,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes fine,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Gateshead,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Chicken,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Light dinner,"{'intent': 'inform', 'entity': False, 'entity_type': 'hungry', 'polarity': None}"
Quite healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
No dont like peppers,"{'intent': 'inform', 'entity': ['pepper'], 'entity_type': 'food', 'polarity': '-'}"
Like to add chicken,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Ok,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtPOFKmNr3Y0MvKz30H
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Filip,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
"Yeah, I'm alright.","{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
I live in Poland,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
I usually eat schnitzels or sausages.,"{'intent': 'inform', 'entity': ['sausage'], 'entity_type': 'food', 'polarity': '+'}"
I am feeling hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Moderately,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
No,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Something quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Sounds good,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Delicious,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No thanks,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -Lt_0iUQkGQFZznJr51n
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Isabel,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes fine thanks,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Watford,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Steak or salmon or pasta,"{'intent': 'inform', 'entity': ['salmon', 'pasta'], 'entity_type': 'food', 'polarity': '+'}"
Hungry,"{'intent': 'inform', 'entity': True, 'entity_type': 'hungry', 'polarity': None}"
Healthy,"{'intent': 'inform', 'entity': True, 'entity_type': 'healthy', 'polarity': None}"
None,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
Quick,"{'intent': 'inform', 'entity': False, 'entity_type': 'time', 'polarity': None}"
Looks delicious,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes please,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
No thank you,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
client_id: -LtZwEd8Q9-V17rfkHbt
Hello,"{'intent': 'greeting', 'entity': None, 'entity_type': None, 'polarity': None}"
Tomek,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
Yes,"{'intent': 'yes', 'entity': None, 'entity_type': None, 'polarity': None}"
In Poland,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
potatoes and meat,"{'intent': 'inform', 'entity': ['potato', 'meat'], 'entity_type': 'food', 'polarity': '+'}"
no,"{'intent': 'no', 'entity': None, 'entity_type': None, 'polarity': None}"
very,"{'intent': 'IDK', 'entity': None, 'entity_type': None, 'polarity': None}"
